DATAFLOW,LAST UPDATE,freq,spdep,spscheme,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SE,2018,63190.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SE,2019,65161.00,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2010,577.97,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2011,594.87,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2012,549.17,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2013,502.41,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2014,494.28,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2015,492.58,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2016,497.19,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2017,507.94,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2018,530.22,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SI,2019,565.81,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2010,1069.53,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2011,1112.46,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2012,1141.29,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2013,1145.34,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2014,1141.72,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2015,1144.55,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2016,1163.35,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2017,1216.78,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2018,1224.95,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,SK,2019,1354.27,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2010,1738.36,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2011,2363.89,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2012,2954.04,b
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2013,3475.19,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2014,3863.69,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2015,4577.52,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2016,5768.70,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2017,6813.65,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2018,7494.41,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,TR,2019,8486.57,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2010,39330.78,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2011,40917.68,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2012,40473.77,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2013,40482.11,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2014,40921.84,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2015,40708.16,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2016,39143.81,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2017,38798.34,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_NAC,UK,2018,38340.05,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2010,6371.71,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2011,5926.06,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2012,5884.79,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2013,5947.38,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2014,5848.65,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2015,6102.04,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2016,6168.20,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2017,6189.28,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2018,6281.47,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,AT,2019,6230.59,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BA,2013,136.66,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BA,2014,134.84,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BA,2015,134.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BA,2016,246.76,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BA,2017,213.47,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BA,2018,236.79,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BA,2019,257.14,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2010,5676.36,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2011,5908.31,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2012,6123.08,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2013,6284.24,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2014,6478.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2015,6478.80,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2016,6415.90,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2017,6554.87,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2018,6656.40,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BE,2019,7070.39,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2010,1041.39,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2011,1025.61,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2012,985.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2013,1057.63,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2014,1190.70,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2015,1221.45,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2016,1191.66,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2017,1212.25,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2018,1256.99,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,BG,2019,1221.14,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2010,3600.12,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2011,3709.36,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2012,3874.81,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2013,4075.59,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2014,4217.92,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2015,4397.79,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2016,4379.96,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2017,4416.57,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2018,4476.18,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CH,2019,4573.41,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2010,342.03,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2011,337.83,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2012,257.18,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2013,234.31,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2014,225.52,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2015,218.98,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2016,228.94,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2017,225.69,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2018,231.22,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CY,2019,221.04,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2010,4124.97,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2011,3763.20,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2012,3862.58,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2013,3943.02,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2014,3928.48,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2015,4049.49,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2016,4136.41,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2017,4353.52,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2018,4693.78,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,CZ,2019,4650.01,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2010,54089.41,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2011,54668.68,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2012,55052.18,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2013,54882.42,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2014,56089.83,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2015,57094.82,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2016,58153.97,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2017,59784.58,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2018,62159.30,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DE,2019,62828.75,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2010,2662.50,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2011,2611.21,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2012,2493.02,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2013,2524.67,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2014,2536.51,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2015,2573.44,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2016,2622.72,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2017,2696.43,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2018,2745.98,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,DK,2019,2759.16,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2010,131502.06,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2011,130707.44,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2012,131090.30,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2013,133022.01,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2014,134446.96,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2015,136148.80,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2016,138212.94,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2017,142149.16,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2018,145272.48,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA12,2019,147900.70,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2010,135015.49,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2011,134181.46,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2012,134473.44,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2013,136408.16,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2014,137853.52,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2015,139723.45,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2016,141758.04,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2017,145755.58,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2018,149016.55,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA18,2019,151837.19,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2010,135827.47,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2011,134917.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2012,135156.83,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2013,137063.65,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2014,138529.06,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2015,140423.40,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2016,142474.65,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2017,146527.22,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2018,149969.00,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EA19,2019,152943.61,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2010,467.29,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2011,449.69,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2012,421.68,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2013,412.35,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2014,427.41,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2015,559.17,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2016,609.03,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2017,624.73,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2018,742.91,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EE,2019,783.31,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EL,2010,2204.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EL,2011,2075.50,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EL,2012,1750.50,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EL,2013,2029.02,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EL,2014,2128.81,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EL,2015,1950.89,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EL,2016,1938.26,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STTCASH,TOTAL,MIO_PPS,EL,2017,2831.19,p
